,url,Posted On,car_make,Seller,seller_type,Price,dereg_value,COE,Manufactured,car_age,road_tax_per_yr,OMV,ARF,total_mileage,Total_COE_left,engine_cap_cc,curb_weight_kg,Transmission,transmission_type,Power_kw,owner_number,registration_date,car_brand,brand_category,price_dereg_ratio,OMV_cat,COE_cat,car_category
4496,info.php?ID=1178655&DL=1277,2023-03-10,Land Rover Range Rover Evoque 2.0A 5DR Sunroof,Creative Auto,1,129800.0,65023.0,48011.0,2017,6,1210.0,48890.0,60446.0,68000.0,1769,1997.0,1752.0,Auto,1,177.0,2,2018-01-17,Land-Rover,0,1.9962167233132893,4,2,4
4497,info.php?ID=1163855&DL=2356,2023-03-15,Land Rover Discovery Sport 2.0A Si4 SE 7-Seater,Think One Automobile & Trading,1,93800.0,64243.0,58109.0,2015,8,1212.0,61448.0,82607.0,79000.0,923,1999.0,1841.0,Auto,1,177.0,2,2015-09-25,Land-Rover,0,1.460081253988761,4,2,4
4498,info.php?ID=1150659&DL=1106,2023-03-15,Land Rover Discovery Sport 2.0A Si4 HSE 7-Seater Sunroof,99 Motors Trading,1,102999.0,72874.0,58109.0,2015,8,1212.0,68939.0,96091.0,98485.45664739884,958,1999.0,1841.0,Auto,1,177.0,2,2015-10-29,Land-Rover,0,1.4133847462743914,4,2,4
4499,info.php?ID=1151616&DL=3324,2023-01-26,Land Rover Range Rover Evoque 2.0A 5DR,ACM Automobiles Pte Ltd,1,97988.0,60964.0,57501.0,2015,8,1212.0,57433.0,75380.0,129000.0,1050,1999.0,1720.0,Auto,1,177.0,4,2016-01-28,Land-Rover,0,1.6073092316777111,4,2,4
4500,info.php?ID=1169534&DL=1000,2023-03-01,Subaru Forester 2.0A XT,Ownership Transfer,0,51800.0,25322.0,71889.0,2014,9,1210.0,17813.0,17813.0,107990.32443531828,742,1998.0,1635.0,Auto,1,177.0,4,2015-03-30,Subaru,1,2.045652002211516,1,2,3
4501,info.php?ID=1142878&DL=3451,2023-03-11,Land Rover Range Rover Evoque 2.0A 5DR,Dream Selection Pte Ltd,1,94888.0,59323.0,61103.0,2015,8,1212.0,54518.0,70133.0,60000.0,1033,1999.0,1720.0,Auto,1,177.0,2,2016-01-11,Land-Rover,0,1.5995145221920672,4,2,4
4502,info.php?ID=1162275&DL=1189,2023-01-27,Land Rover Range Rover Evoque 2.0A 5DR Sunroof,Jie Heng Motoring,1,146500.0,66436.0,34381.0,2018,5,1210.0,51008.0,63815.0,42000.0,1972,1997.0,1752.0,Auto,1,177.0,1,2018-08-10,Land-Rover,0,2.205129748931302,4,2,4
4503,info.php?ID=1155491&DL=3108,2023-02-10,Land Rover Range Rover Evoque 2.0A 5DR,Car Buddy Pte Ltd,1,112800.0,57652.0,50621.0,2016,7,1212.0,47076.0,57907.0,79000.0,1446,1999.0,1720.0,Auto,1,177.0,2,2017-02-28,Land-Rover,0,1.9565669881357108,4,2,4
4504,info.php?ID=1172439&DL=3368,2023-03-13,Land Rover Range Rover Evoque 2.0A 5DR Sunroof,Car Premium Pte Ltd,1,94555.0,66105.0,58109.0,2015,8,1212.0,63821.0,86878.0,68106.0,879,1999.0,1720.0,Auto,1,177.0,2,2015-08-12,Land-Rover,0,1.4303759171015809,4,2,4
4505,info.php?ID=1151325&DL=2726,2023-03-11,Land Rover Range Rover Evoque 2.0A 5DR,AA Trust Automotive,1,129800.0,68712.0,57390.0,2017,6,1212.0,48377.0,59728.0,56000.0,1713,1999.0,1720.0,Auto,1,177.0,1,2017-11-23,Land-Rover,0,1.8890441262079405,4,2,4
4506,info.php?ID=1174160&DL=1000,2023-03-17,Land Rover Discovery Sport 2.0A Si4 HSE 7-Seater Sunroof,Ownership Transfer,0,116000.0,60710.0,50621.0,2017,6,1212.0,50339.0,62611.0,55000.0,1446,1999.0,1841.0,Auto,1,177.0,2,2017-02-28,Land-Rover,0,1.910723109866579,4,2,4
4507,info.php?ID=1147464&DL=1240,2023-03-16,Land Rover Discovery Sport 2.0A SE 7-Seater,Thong Lee Trading Pte Ltd,1,176800.0,65068.0,37500.0,2019,4,1210.0,42546.0,51565.0,45100.0,2568,1997.0,1865.0,Auto,1,177.0,1,2020-03-31,Land-Rover,0,2.717157435298457,4,2,4
4508,info.php?ID=1134400&DL=1094,2023-03-11,Land Rover Discovery Sport 2.0A Si4 HSE 7-Seater Sunroof,Motor-East Pte Ltd,1,121800.0,65108.0,53001.0,2017,6,1212.0,49184.0,60858.0,88715.0,1550,1999.0,1841.0,Auto,1,177.0,2,2017-06-15,Land-Rover,0,1.870737850955336,4,2,4
4509,info.php?ID=1143685&DL=1213,2023-02-15,Land Rover Range Rover Evoque 2.0A 5DR Sunroof,Republic Auto,1,156800.0,65833.0,33989.0,2017,6,1210.0,49442.0,61219.0,40086.0,2141,1997.0,1752.0,Auto,1,177.0,1,2019-01-24,Land-Rover,0,2.3817842115656283,4,2,4
4510,info.php?ID=1174808&DL=4162,2023-02-25,Land Rover Discovery Sport 2.0A Si4 SE 7-Seater,SWheels Auto Pte Ltd,1,115800.0,61503.0,54000.0,2016,7,1212.0,46235.0,56729.0,51299.0,1472,1999.0,1841.0,Auto,1,177.0,1,2017-03-30,Land-Rover,0,1.8828349836593337,4,2,4
4511,info.php?ID=1107030&DL=1034,2023-03-02,Land Rover Discovery Sport 2.0A Si4 SE 7-Seater,Classic Credit Pte Ltd,1,119800.0,62126.0,53300.0,2016,7,1212.0,46235.0,56729.0,98226.0,1535,1999.0,1841.0,Auto,1,177.0,1,2017-05-31,Land-Rover,0,1.928339181663072,4,2,4
4512,info.php?ID=1126724&DL=1463,2023-03-01,Land Rover Discovery Sport 2.0A SE 7-Seater,Premium Automobiles,1,165999.0,63026.0,38602.0,2018,5,1210.0,42008.0,50812.0,54600.0,2356,1997.0,1865.0,Auto,1,177.0,1,2019-08-29,Land-Rover,0,2.633817789483705,3,2,4
4513,info.php?ID=1145342&DL=2976,2023-03-02,Land Rover Discovery Sport 2.0A Si4 SE 7-Seater,Car (S) Pte Ltd,1,107800.0,56925.0,56206.0,2016,7,1212.0,45695.0,55973.0,81800.0,1336,1999.0,1841.0,Auto,1,177.0,2,2016-11-11,Land-Rover,0,1.893719806763285,4,2,4
4514,info.php?ID=1148398&DL=3597,2023-01-13,Jaguar XJ 2.0A TSS Premium Luxury SWB Sunroof,Carro,1,100888.0,72560.0,60789.0,2015,8,1212.0,69201.0,96562.0,81192.0,879,1999.0,1729.0,Auto,1,177.0,3,2015-08-13,Jaguar,0,1.3904079382579937,4,2,4
4515,info.php?ID=1176638&DL=2493,2023-03-15,Land Rover Range Rover Evoque 2.0A 5DR,Trust Motor Trading,1,131800.0,63680.0,49000.0,2017,6,1212.0,47838.0,58974.0,29763.0,1704,1999.0,1720.0,Auto,1,177.0,1,2017-11-14,Land-Rover,0,2.0697236180904524,4,2,4
4516,info.php?ID=1167160&DL=3826,2023-01-30,Land Rover Discovery Sport 2.0A Si4 7-Seater,Le'Car Automotive Pte Ltd,1,156800.0,59750.0,34509.0,2019,4,1210.0,43062.0,52287.0,41000.0,2174,1997.0,1865.0,Auto,1,177.0,2,2019-02-26,Land-Rover,0,2.624267782426778,4,2,4
4517,info.php?ID=1175537&DL=3667,2023-03-17,Land Rover Range Rover Evoque 2.0A 5DR,Car Zone Auto Pte Ltd,1,96888.0,59476.0,62019.0,2014,9,1212.0,54884.0,70792.0,72000.0,1021,1999.0,1720.0,Auto,1,177.0,3,2015-12-30,Land-Rover,0,1.6290268343533527,4,2,4
4518,info.php?ID=1160182&DL=2757,2023-02-24,Land Rover Range Rover Evoque 2.0A HSE Dynamic 5DR Sunroof,Reliance Autohub Pte Ltd,1,147800.0,81313.0,54334.0,2017,6,1210.0,59265.0,78677.0,73888.0,1788,1997.0,1752.0,Auto,1,177.0,1,2018-02-05,Land-Rover,0,1.817667531637008,4,2,4
4519,info.php?ID=1175377&DL=3164,2023-02-28,Land Rover Range Rover Evoque 2.0A 5DR,Skylink Auto Pte Ltd,1,139800.0,61011.0,38801.0,2017,6,1212.0,48377.0,59728.0,39400.0,1811,1999.0,1720.0,Auto,1,177.0,3,2018-02-28,Land-Rover,0,2.291390077199193,4,2,4
4520,info.php?ID=1177495&DL=2245,2023-03-07,Jaguar XF 2.0A Prestige,Delgrow Automotive,1,65000.0,45089.0,71990.0,2014,9,1212.0,50003.0,62006.0,114785.0,558,1999.0,1873.0,Auto,1,177.0,4,2014-09-26,Jaguar,0,1.4415932932644326,4,2,4
4521,info.php?ID=1149408&DL=2689,2023-03-12,Land Rover Range Rover Evoque 2.0A HSE Dynamic 5DR Sunroof,HTS Motor,1,131777.0,77264.0,55414.0,2017,6,1212.0,58537.0,77367.0,60000.0,1522,1999.0,1720.0,Auto,1,177.0,3,2017-05-18,Land-Rover,0,1.7055420376889625,4,2,4
4522,info.php?ID=1147745&DL=3898,2023-02-24,Land Rover Range Rover Evoque 2.0A 5DR,Glamour Automotive Pte Ltd,1,131800.0,64501.0,51000.0,2017,6,1212.0,48377.0,59728.0,34000.0,1625,1999.0,1720.0,Auto,1,177.0,2,2017-08-28,Land-Rover,0,2.043379172415932,4,2,4
4523,info.php?ID=1177701&DL=4192,2023-03-08,Jaguar XJ 2.0A Premium Luxury SWB Sunroof,HerCar,1,158000.0,96062.0,49012.0,2016,7,1212.0,74064.0,105316.0,82388.0,1667,1999.0,1804.0,Auto,1,177.0,4,2017-10-10,Jaguar,0,1.6447710853407174,4,2,4
4524,info.php?ID=1160439&DL=3480,2023-03-03,Subaru Forester 2.0A XT,Hype Motors Pte Ltd,1,34800.0,19725.0,84504.0,2013,10,1210.0,19195.0,19195.0,115000.0,395,1998.0,1635.0,Auto,1,177.0,2,2014-04-17,Subaru,1,1.7642585551330798,1,2,3
4525,info.php?ID=1127166&DL=3359,2023-03-07,Jaguar XJ 2.0A Premium Luxury SWB Sunroof,VINCAR Pte Ltd,1,137800.0,94297.0,56956.0,2015,8,1212.0,79478.0,115061.0,68000.0,1262,1999.0,1804.0,Auto,1,177.0,1,2016-08-31,Jaguar,0,1.4613402335175032,4,2,4
4526,info.php?ID=1124606&DL=4004,2023-02-26,Land Rover Discovery Sport 2.0A Si4 7-Seater,Snyder Holdings Pte Ltd,1,119000.0,55506.0,50389.0,2016,7,1212.0,45009.0,55013.0,87000.0,1435,1999.0,1841.0,Auto,1,177.0,2,2017-02-17,Land-Rover,0,2.143912369833892,4,2,4
4527,info.php?ID=1111249&DL=2387,2023-01-12,Land Rover Range Rover Evoque Dynamic 2.0A 5DR Sunroof,Autobahn Motors (S) Pte Ltd,1,119000.0,78347.0,55001.0,2015,8,1212.0,73518.0,104333.0,66000.0,1048,1999.0,1720.0,Auto,1,177.0,3,2016-01-26,Land-Rover,0,1.518883939397807,4,2,4
4528,info.php?ID=1140004&DL=2456,2023-02-15,Land Rover Range Rover Evoque 2.0A 5DR Sunroof,RPM Automobile Pte Ltd,1,108500.0,68785.0,60689.0,2015,8,1212.0,64700.0,88460.0,100800.0,1000,1999.0,1720.0,Auto,1,177.0,4,2015-12-10,Land-Rover,0,1.5773787889801556,4,2,4
4529,info.php?ID=1164526&DL=1163,2023-01-12,Land Rover Range Rover Evoque 2.0A 5DR Sunroof,Motor Universe Credit Pte Ltd,1,98800.0,65137.0,58109.0,2015,8,1212.0,63057.0,85503.0,110000.0,870,1999.0,1720.0,Auto,1,177.0,3,2015-08-03,Land-Rover,0,1.5168030458878978,4,2,4
4530,info.php?ID=1170113&DL=3915,2023-02-09,Land Rover Range Rover Evoque 2.0A 5DR,MTM Automobile Pte Ltd,1,102777.0,59266.0,60003.0,2015,8,1212.0,54518.0,70133.0,58415.0,1049,1999.0,1720.0,Auto,1,177.0,2,2016-01-27,Land-Rover,0,1.7341646137751832,4,2,4
4531,info.php?ID=1171857&DL=3607,2023-02-15,Jaguar XJ 2.0A TSS Premium Luxury SWB Sunroof,Auto Galleria Pte Ltd,1,96300.0,71769.0,70500.0,2014,9,1212.0,69152.0,96474.0,110000.0,736,1999.0,1729.0,Auto,1,177.0,3,2015-03-25,Jaguar,0,1.3418049575722109,4,2,4
4532,info.php?ID=1115745&DL=4154,2023-02-23,Land Rover Discovery Sport 2.0A Si4 SE 7-Seater,Duo Motor Pte Ltd,1,101800.0,64255.0,58109.0,2015,8,1212.0,61459.0,82627.0,80000.0,923,1999.0,1841.0,Auto,1,177.0,2,2015-09-25,Land-Rover,0,1.5843125048634348,4,2,4
4533,info.php?ID=1164922&DL=3546,2023-03-10,Jaguar XJ 2.0A TSS Premium Luxury SWB Sunroof,Everest Auto Pte Ltd,1,89800.0,67439.0,74801.0,2014,9,1212.0,71869.0,101365.0,88000.0,595,1999.0,1729.0,Auto,1,177.0,3,2014-11-01,Jaguar,0,1.3315737184715075,4,2,4
4534,info.php?ID=1176864&DL=3269,2023-03-05,Land Rover Range Rover Evoque 2.0A 5DR ,Advanced Auto Werkz Pte Ltd,1,207000.0,49668.0,58124.0,2011,12,1454.0,53086.0,53086.0,122512.0,3119,1999.0,1720.0,Auto,1,177.0,4,2011-11-29,Land-Rover,0,4.167673351050978,4,2,4
4535,info.php?ID=1162103&DL=2754,2023-03-10,Land Rover Discovery Sport 2.0A Si4 7-Seater,Wearnes Pre-Owned,1,209800.0,70509.0,40790.0,2019,4,1210.0,43600.0,53040.0,37000.0,2751,1997.0,1865.0,Auto,1,177.0,1,2020-09-28,Land-Rover,0,2.975506672907005,4,2,4
4536,info.php?ID=1177808&DL=2389,2023-03-08,Jaguar XJ 2.0A TSS Premium Luxury SWB Sunroof,Tradeit.Com Pte Ltd,1,74800.0,62733.0,82000.0,2013,10,1212.0,70622.0,99120.0,65000.0,372,1999.0,1729.0,Auto,1,177.0,1,2014-03-26,Jaguar,0,1.1923549009293355,4,2,4
4537,info.php?ID=1173183&DL=4172,2023-02-20,Land Rover Range Rover Evoque 2.0A 5DR,Uber Preferred Pte Ltd,1,75000.0,50204.0,72002.0,2014,9,1212.0,54510.0,70118.0,153000.0,592,1999.0,1720.0,Auto,1,177.0,1,2014-10-28,Land-Rover,0,1.493904868137997,4,2,4
4538,info.php?ID=1171168&DL=1000,2023-03-07,Land Rover Range Rover Evoque 2.0A 5DR,Ownership Transfer,0,79000.0,53360.0,72002.0,2014,9,1212.0,57638.0,75749.0,50000.0,595,1999.0,1720.0,Auto,1,177.0,3,2014-10-31,Land-Rover,0,1.4805097451274365,4,2,4
4539,info.php?ID=1156422&DL=3838,2023-03-15,Jaguar XJ 2.0A TSS Premium Luxury SWB Sunroof,JFR Auto Trading,1,108800.0,72567.0,69001.0,2015,8,1212.0,68054.0,94498.0,108000.0,886,1999.0,1729.0,Auto,1,177.0,4,2015-08-20,Jaguar,0,1.4993040913914035,4,2,4
4540,info.php?ID=1079407&DL=2563,2023-02-04,Volkswagen Phaeton 3.2A LWB ,Prem Roy Motoring,1,89000.0,17116.0,51630.0,2005,18,4023.0,63111.0,69423.0,188695.0,1210,3189.0,2297.0,Auto,1,177.0,3,2006-07-11,Volkswagen,1,5.199813040430007,4,2,3
4541,info.php?ID=1170988&DL=3789,2023-02-12,Jaguar XF 2.0A Luxury,Mercury Motoring,1,105800.0,53511.0,71509.0,2015,8,1212.0,49966.0,61953.0,111300.0,834,1999.0,1873.0,Auto,1,177.0,2,2015-06-30,Jaguar,0,1.97716357384463,4,2,4
4542,info.php?ID=1162169&DL=3512,2023-03-11,Jaguar XJ6 3.0C LWB ,Sheng Heng (SH) Motors,1,80000.0,14647.0,46048.0,2005,18,3522.0,74773.0,82251.0,194000.0,1161,2967.0,1569.0,Auto,1,179.0,3,2006-05-23,Jaguar,0,5.461869324776405,4,2,4
4543,info.php?ID=1180721&DL=1000,2023-03-18,Volvo S60 T5,Ownership Transfer,0,60888.0,37917.0,56089.0,2016,7,1176.0,26661.0,29326.0,137100.0,1228,1969.0,1557.0,Auto,1,180.0,2,2016-07-28,Volvo,0,1.6058232455099295,2,2,4
4544,info.php?ID=1180253&DL=1339,2023-03-16,BMW 5 Series 528i ,Swee Seng Motors,1,118800.0,49652.0,58124.0,2011,12,1452.0,52394.0,52394.0,160000.0,3118,1997.0,1620.0,Auto,1,180.0,4,2011-12-02,BMW,0,2.3926528639329736,4,2,4
4545,info.php?ID=1165845&DL=4299,2023-03-14,BMW 3 Series 328i ,Unique Credit Pte Ltd,1,118888.0,49652.0,58124.0,2012,11,1331.0,39347.0,39347.0,127000.0,3118,1997.0,1455.0,Auto,1,180.0,4,2012-05-04,BMW,0,2.394425199387739,3,2,4
4546,info.php?ID=1050947&DL=3175,2023-02-28,BMW 3 Series 328i ,Monster Motors Pte Ltd,1,140000.0,115501.0,115501.0,2011,12,1331.0,42458.0,42458.0,180000.0,3650,1997.0,1455.0,Auto,1,180.0,5,2012-06-28,BMW,0,1.212110717656124,4,2,4
4547,info.php?ID=1173603&DL=2080,2023-03-18,BMW 5 Series 528i ,88 Motor Trading,1,122800.0,52270.0,60586.0,2011,12,1331.0,50566.0,50566.0,123583.01546391752,3150,1997.0,1620.0,Auto,1,180.0,3,2012-02-20,BMW,0,2.349339965563421,4,2,4
4548,info.php?ID=1173236&DL=2965,2023-02-20,BMW 3 Series 328i ,Wheels and Watches Pte Ltd,1,123800.0,52270.0,60586.0,2012,11,1331.0,42051.0,42051.0,113000.0,3150,1997.0,1455.0,Auto,1,180.0,4,2012-11-01,BMW,0,2.368471398507748,3,2,4
4549,info.php?ID=1173845&DL=3305,2023-03-07,BMW 3 Series 328i ,MV Auto,1,143888.0,115501.0,115501.0,2012,11,1210.0,42829.0,46961.0,144073.0,3650,1997.0,1455.0,Auto,1,180.0,2,2013-03-29,BMW,0,1.2457727638721745,4,2,4
4550,info.php?ID=1166904&DL=3597,2023-01-27,BMW X3 xDrive28i Sunroof ,Carro,1,125888.0,57839.0,66387.0,2012,11,1331.0,46055.0,46055.0,161547.0,3181,1997.0,1720.0,Auto,1,180.0,3,2012-07-25,BMW,0,2.176524490395754,4,2,4
4551,info.php?ID=1164772&DL=3923,2023-03-16,BMW 5 Series 528i ,Singh Motorsports Pte Ltd,1,129800.0,72194.0,80583.0,2012,11,1331.0,45496.0,40496.0,141000.0,3272,1997.0,1695.0,Auto,1,180.0,4,2013-01-30,BMW,0,1.7979333462614622,4,2,4
4552,info.php?ID=1124457&DL=4008,2023-02-26,BMW 3 Series 328i ,Sterling Motors Corporation Pte Ltd,1,136000.0,91132.0,97176.0,2012,11,1331.0,42464.0,42464.0,110000.0,3422,1997.0,1455.0,Auto,1,180.0,3,2012-11-08,BMW,0,1.4923407804064437,4,2,4
4553,info.php?ID=1158606&DL=1000,2023-03-16,Volvo S60 T5,Ownership Transfer,0,88888.0,41208.0,37330.0,2017,6,1176.0,26813.0,29539.0,70000.0,1861,1969.0,1557.0,Auto,1,180.0,1,2018-04-24,Volvo,0,2.157056882158804,2,2,4
4554,info.php?ID=1081205&DL=3846,2023-02-10,Volvo S60 T5,42 Motors Pte Ltd,1,92888.0,39571.0,32551.0,2018,5,1176.0,26813.0,29539.0,92200.0,1953,1969.0,1557.0,Auto,1,180.0,2,2018-07-23,Volvo,0,2.347375603345885,2,2,4
4555,info.php?ID=1150921&DL=1311,2023-02-28,BMW 3 Series 328i ,Car Times Automobile Pte Ltd,1,126800.0,52270.0,60586.0,2011,12,1331.0,43995.0,43995.0,127000.0,3150,1997.0,1455.0,Auto,1,180.0,2,2012-03-14,BMW,0,2.425865697340731,4,2,4
4556,info.php?ID=1122405&DL=2795,2023-02-20,BMW 5 Series 528i ,Gen Y Automobile,1,139800.0,96597.0,102078.0,2012,11,1331.0,47062.0,47062.0,106000.0,3453,1997.0,1620.0,Auto,1,180.0,2,2012-09-19,BMW,0,1.4472499145936208,4,2,4
4557,info.php?ID=1167857&DL=2927,2023-02-01,Volvo S60 T5,Bavarian Marques Pte Ltd,1,57000.0,27987.0,38610.0,2015,8,1176.0,25671.0,27940.0,141000.0,1064,1969.0,1557.0,Auto,1,180.0,3,2016-02-12,Volvo,0,2.0366598778004072,2,2,4
4558,info.php?ID=1163073&DL=3987,2023-03-15,BMW 3 Series 328i ,Statesman Auto LLP,1,122800.0,44712.0,53932.0,2012,11,1331.0,44138.0,44138.0,108881.26282051284,3025,1997.0,1455.0,Auto,1,180.0,5,2012-03-28,BMW,0,2.7464662730363214,4,2,4
4559,info.php?ID=1180434&DL=4343,2023-03-17,BMW 5 Series 528i ,Element Auto Pte Ltd,1,148800.0,115501.0,115501.0,2012,11,1210.0,52880.0,62184.0,132000.0,3650,1997.0,1695.0,Auto,1,180.0,2,2013-05-03,BMW,0,1.288300534194509,4,2,4
4560,info.php?ID=1176676&DL=4405,2023-03-04,BMW 5 Series 528i ,Cartell Pte Ltd,1,114800.0,30849.0,40014.0,2011,12,1452.0,51615.0,51615.0,123583.01546391752,2815,1997.0,1620.0,Auto,1,180.0,4,2011-12-16,BMW,0,3.7213523939187656,4,2,4
4561,info.php?ID=1169657&DL=3301,2023-03-03,BMW 3 Series 328i Sport ,Allmotoring.sg,1,136000.0,81096.0,88862.0,2012,11,1331.0,41153.0,41153.0,108881.26282051284,3328,1997.0,1455.0,Auto,1,180.0,5,2012-08-28,BMW,0,1.6770247607773503,3,2,4
4562,info.php?ID=1126480&DL=3562,2023-03-05,BMW 3 Series 328i ,KR Auto,1,138888.0,88308.0,95025.0,2012,11,1331.0,42980.0,42980.0,128000.0,3390,1997.0,1455.0,Auto,1,180.0,5,2012-12-28,BMW,0,1.572768039135752,4,2,4
4563,info.php?ID=1157799&DL=3546,2023-03-10,Volvo S60 T5,Everest Auto Pte Ltd,1,93800.0,42216.0,38700.0,2018,5,1176.0,26813.0,29539.0,99980.0,1928,1969.0,1557.0,Auto,1,180.0,1,2018-06-29,Volvo,0,2.221906386204283,2,2,4
4564,info.php?ID=1151638&DL=3889,2023-01-26,BMW 3 Series 328i ,J.Marzu Pte Ltd,1,150000.0,140719.5,115501.0,2013,10,1210.0,45312.0,50437.0,100000.0,3650,1997.0,1455.0,Auto,1,180.0,3,2013-12-05,BMW,0,1.0659503480327883,4,2,4
4565,info.php?ID=1176661&DL=3648,2023-03-04,Volvo S60 T5,Queen's Car Pte Ltd,1,81777.0,43383.0,51000.0,2017,6,1176.0,26813.0,29539.0,92000.0,1626,1969.0,1557.0,Auto,1,180.0,1,2017-08-30,Volvo,0,1.8850010372726644,2,2,4
4566,info.php?ID=1112794&DL=2927,2023-03-16,BMW 3 Series 328i Sunroof ,Bavarian Marques Pte Ltd,1,150888.0,115501.0,115501.0,2012,11,1210.0,43374.0,47724.0,96500.0,3650,1997.0,1530.0,Auto,1,180.0,2,2013-10-25,BMW,0,1.3063782997549804,4,2,4
4567,info.php?ID=1165223&DL=3905,2023-02-24,BMW 5 Series 528i Sunroof ,AA Trust Automotive,1,137800.0,75483.0,83464.0,2012,11,1331.0,48171.0,48171.0,105000.0,3298,1997.0,1695.0,Auto,1,180.0,4,2012-07-23,BMW,0,1.8255766199011696,4,2,4
4568,info.php?ID=1180633&DL=3137,2023-03-17,BMW 3 Series 328i ,Munich Alpina Pte Ltd,1,125800.0,40808.0,49716.0,2011,12,1331.0,42405.0,42405.0,123583.01546391752,2995,1997.0,1455.0,Auto,1,180.0,3,2012-06-28,BMW,0,3.0827288766908447,4,2,4
4569,info.php?ID=1156253&DL=3989,2023-03-18,BMW 3 Series 328i Luxury ,Gears & Gasoline Pte Ltd,1,112800.0,24472.0,33568.0,2012,11,1331.0,44138.0,44138.0,108881.26282051284,2660,1997.0,1455.0,Auto,1,180.0,6,2012-03-12,BMW,0,4.609349460608041,4,2,4
4570,info.php?ID=1180333&DL=2984,2023-03-17,BMW 5 Series 528i ,SG Car Choice Pte Ltd,1,155800.0,144828.5,115501.0,2013,10,1210.0,50919.0,58655.0,110000.0,3650,1997.0,1615.0,Auto,1,180.0,3,2013-08-30,BMW,0,1.0757551172593791,4,2,4
4571,info.php?ID=1172341&DL=4004,2023-02-17,BMW 5 Series 528i ,Snyder Holdings Pte Ltd,1,135000.0,52270.0,60586.0,2011,12,1452.0,49177.0,49177.0,123583.01546391752,3150,1997.0,1620.0,Auto,1,180.0,4,2012-01-31,BMW,0,2.5827434474842166,4,2,4
4572,info.php?ID=1170544&DL=4255,2023-03-08,BMW 5 Series 528i ,Kowell Autohub Pte Ltd,1,118800.0,26350.0,34935.0,2011,12,1331.0,49416.0,49416.0,190000.0,2753,1997.0,1620.0,Auto,1,180.0,4,2012-02-24,BMW,0,4.50853889943074,4,2,4
4573,info.php?ID=1145472&DL=4351,2023-03-09,BMW 5 Series 528i ,Top Price SG,1,135888.0,52270.0,60586.0,2011,12,1331.0,50933.0,50933.0,119900.0,3150,1997.0,1695.0,Auto,1,180.0,4,2012-03-28,BMW,0,2.5997321599387795,4,2,4
4574,info.php?ID=1172866&DL=2191,2023-02-18,Volvo S80 T5,William Lee Car Aircon Engineering,1,60800.0,28184.0,38610.0,2015,8,1176.0,25691.0,27968.0,112000.0,1081,1969.0,1672.0,Auto,1,180.0,2,2016-03-01,Volvo,0,2.157252341754187,2,2,4
4575,info.php?ID=1168331&DL=4189,2023-02-10,BMW 5 Series 528i ,4Forwheel Pte Ltd,1,158888.0,144852.5,115501.0,2013,10,1210.0,50946.0,58703.0,132000.0,3650,1997.0,1615.0,Auto,1,180.0,2,2013-11-27,BMW,0,1.0968951174470585,4,2,4
4576,info.php?ID=1084415&DL=1039,2023-03-16,Hummer H3 3.7A ,BW Automobiles,1,109800.0,26274.0,38071.0,2008,15,4771.0,28987.0,28987.0,83600.0,2521,3653.0,2231.0,Auto,1,180.0,4,2010-02-08,Hummer,1,4.17903630965974,3,2,3
4577,info.php?ID=1176671&DL=1000,2023-03-04,Volvo S80 T5,Ownership Transfer,0,62800.0,32362.0,46502.0,2016,7,1176.0,25596.0,27835.0,97968.0,1119,1969.0,1672.0,Auto,1,180.0,2,2016-04-12,Volvo,0,1.940547555775292,2,2,4
4578,info.php?ID=1172463&DL=3801,2023-03-08,Volvo S80 T5,D Car Trader Pte Ltd,1,65800.0,34314.0,49156.0,2016,7,1176.0,26121.0,28570.0,87133.0,1169,1969.0,1672.0,Auto,1,180.0,5,2016-05-31,Volvo,0,1.9175846593227253,2,2,4
4579,info.php?ID=1104288&DL=4111,2023-03-11,Skoda Octavia 2.0A TSI RS,Car House Pte Ltd,1,118800.0,46594.0,38602.0,2019,4,1194.0,26359.0,28903.0,48496.0,2356,1984.0,1577.0,Auto,1,180.0,2,2019-08-28,Skoda,1,2.54968450873503,2,2,3
4580,info.php?ID=1178543&DL=3648,2023-03-10,Volvo S80 T5,Queen's Car Pte Ltd,1,61777.0,30573.0,46970.0,2016,7,1176.0,25596.0,27835.0,90637.3816254417,1081,1969.0,1672.0,Auto,1,180.0,3,2016-02-29,Volvo,0,2.020639126026232,2,2,4
4581,info.php?ID=1175037&DL=2642,2023-03-11,Hummer H3 3.7A ,Car Times Automobile Pte Ltd,1,99800.0,19956.0,33018.0,2008,15,4771.0,29208.0,29208.0,96000.0,2204,3653.0,2231.0,Auto,1,180.0,5,2009-07-17,Hummer,1,5.001002204850671,3,2,3
4582,info.php?ID=1176448&DL=3667,2023-03-10,Skoda Octavia 2.0A TSI RS,Car Zone Auto Pte Ltd,1,137888.0,49357.0,35889.0,2019,4,1194.0,27446.0,30425.0,56000.0,2699,1984.0,1577.0,Auto,1,180.0,1,2020-08-06,Skoda,1,2.7936868124075613,2,2,3
4583,info.php?ID=1168262&DL=3703,2023-02-02,Skoda Octavia 2.0A TSI RS,Zoom Cars,1,138888.0,51724.0,38802.0,2019,4,1194.0,27446.0,30425.0,39905.0,2719,1984.0,1577.0,Auto,1,180.0,1,2020-08-26,Skoda,1,2.6851751604670944,2,2,3
